,carat,cut,color,clarity,depth,table,x,y,z,volume,price_predicted
4653,0.37,3,6,7,60.9,56.0,4.65,4.67,2.84,61.67202,1156.3911876292789
4654,1.11,4,3,4,62.6,58.0,6.63,6.59,4.14,180.88363799999996,6093.2236707113
4655,0.3,5,5,6,62.3,54.0,4.32,4.35,2.7,50.7384,752.0827072787042
4656,0.51,3,4,4,63.5,57.0,5.06,5.05,3.21,82.02512999999999,1414.0029683789887
4657,2.1,2,2,2,62.9,64.0,8.15,8.1,5.11,337.33665,12006.741453707107
4658,0.41,3,2,6,59.9,57.0,4.87,4.91,2.93,70.06128100000001,983.5538630699905
4659,1.11,4,6,5,61.2,58.0,6.69,6.65,4.08,181.51308,8176.44439910184
4660,1.02,3,4,3,61.3,56.0,6.43,6.53,3.97,166.691963,4650.677254234408
4661,0.55,3,4,3,60.1,61.0,5.32,5.29,3.19,89.775532,1432.49533171716
4662,0.53,2,6,4,63.7,55.0,5.15,5.12,3.27,86.22336000000001,1658.2020521693646
4663,2.01,3,5,2,63.3,59.0,7.98,7.89,5.02,316.070244,14287.078289503237
4664,0.5,5,3,5,61.4,54.0,5.13,5.16,3.16,83.647728,1489.1523402972248
4665,0.33,5,6,7,62.2,55.0,4.42,4.46,2.76,54.408432,978.5954250793504
4666,1.11,5,4,3,62.6,57.0,6.64,6.56,4.13,179.89619199999996,5820.686354161257
4667,1.7,5,2,3,60.4,58.0,7.73,7.67,4.65,275.694315,10631.068112372122
4668,0.91,3,2,4,59.9,58.0,6.35,6.27,3.78,150.49880999999996,3624.436610879936
4669,0.3,5,7,4,61.1,56.0,4.32,4.36,2.65,49.91328000000001,663.8239620624564
4670,1.51,4,5,3,63.0,61.0,7.3,7.27,4.59,243.59589,11009.903688168499
4671,0.4,3,5,5,60.4,58.0,4.75,4.79,2.88,65.52720000000001,1059.0218958710557
4672,0.79,5,7,4,61.3,57.0,5.95,6.0,3.66,130.662,4067.599049404697
4673,0.64,2,5,1,57.3,64.0,5.75,5.69,3.28,107.3134,1205.215301645995
4674,0.53,5,6,4,60.9,59.0,5.17,5.21,3.16,85.11681200000001,1741.804859363617
4675,0.41,5,5,5,62.0,56.0,4.77,4.81,2.97,68.142789,1191.7484504119845
4676,0.9,4,5,5,59.0,58.0,6.29,6.33,3.72,148.114404,5109.310308410337
4677,0.7,3,4,3,62.7,55.0,5.63,5.66,3.54,112.80493200000001,2217.2255867358317
4678,1.5,5,5,4,61.9,56.0,7.33,7.31,4.53,242.727819,12395.526142565668
4679,0.98,1,6,2,53.3,67.0,6.82,6.74,3.61,165.94014800000002,3872.7929309671235
4680,0.54,5,4,3,62.0,54.0,5.25,5.27,3.26,90.19604999999999,1471.0906621465733
4681,0.91,5,6,2,62.7,57.0,6.19,6.26,3.9,151.12266,3752.7151085895384
4682,0.5,5,2,3,62.0,55.0,5.09,5.14,3.17,82.935442,1041.399974223748
4683,0.34,5,7,4,62.1,55.0,4.49,4.46,2.78,55.670612,821.2991650676246
4684,0.34,5,6,5,62.4,55.0,4.47,4.44,2.78,55.174104,867.5567216063396
4685,0.32,2,3,3,63.1,55.0,4.34,4.37,2.75,52.155950000000004,468.4607384528763
4686,1.04,5,4,4,62.0,57.0,6.5,6.49,4.03,170.00555000000003,5894.918704793177
4687,0.49,3,5,3,62.3,57.0,5.05,5.07,3.15,80.651025,1239.8943406554843
4688,0.38,5,6,8,61.1,56.0,4.67,4.72,2.87,63.26168799999999,1352.1129342646793
4689,0.94,4,5,2,62.3,59.0,6.32,6.23,3.91,153.95077600000002,3709.435239773053
4690,0.57,5,2,4,61.8,57.0,5.31,5.34,3.29,93.28926599999998,1514.8497380626516
4691,1.5,4,1,4,61.7,56.0,7.33,7.23,4.49,237.95159100000004,7592.072719149899
4692,0.36,5,7,3,62.0,56.0,4.55,4.61,2.84,59.57042,803.4099269091912
4693,0.4,2,5,3,63.6,56.0,4.68,4.63,2.96,64.138464,802.8191534266031
4694,1.0,3,6,2,63.5,54.0,6.41,6.35,4.05,164.84917499999997,4264.570852822337
4695,1.03,2,5,4,63.9,59.0,6.35,6.38,4.07,164.88791,5620.131083631867
4696,0.29,5,5,7,61.1,57.0,4.26,4.29,2.61,47.69879399999999,735.8715758944633
4697,0.44,4,4,3,61.9,59.0,4.87,4.82,3.0,70.42020000000001,949.5215732036356
4698,0.94,4,3,4,60.1,59.0,6.35,6.32,3.81,152.90292,4334.824411044737
4699,0.36,4,6,4,61.3,60.0,4.54,4.59,2.8,58.348079999999996,850.5321845679206
4700,0.71,5,3,3,62.3,54.0,5.74,5.76,3.58,118.36339199999999,2297.6107717362547
4701,0.41,3,3,4,63.4,58.0,4.77,4.66,2.99,66.462318,889.2642038930522
4702,0.57,5,4,5,62.1,56.0,5.33,5.3,3.3,93.22169999999998,2044.67514623767
4703,1.04,3,7,5,62.3,59.0,6.39,6.48,4.01,166.04287200000002,7097.9907647962245
4704,1.75,4,2,5,60.6,60.0,7.8,7.84,4.74,289.86048,14429.953352699504
4705,1.14,3,2,4,62.5,59.0,6.63,6.66,4.15,183.24657000000002,5473.308810911419
4706,0.36,3,5,4,61.3,59.0,4.55,4.6,2.79,58.39469999999999,787.5692414153036
4707,1.7,5,2,5,62.2,55.0,7.67,7.63,4.76,278.565196,13651.775977205329
4708,0.55,5,7,5,61.8,55.0,5.29,5.32,3.28,92.308384,2287.7618096721153
4709,0.3,5,7,6,59.5,56.0,4.38,4.42,2.62,50.722152,807.3448235110741
4710,0.71,5,7,2,62.5,57.0,5.7,5.73,3.57,116.59977,2381.906798314154
4711,0.75,5,1,2,60.8,57.0,5.91,5.87,3.58,124.19628600000001,1546.5210807992119
4712,0.51,4,6,3,58.8,58.0,5.28,5.23,3.09,85.328496,1443.0572395636786
4713,1.51,3,3,2,62.3,58.0,7.31,7.35,4.57,245.539245,7586.3665808219075
4714,1.03,2,1,1,58.2,64.0,6.64,6.69,3.88,172.355808,1946.32330783037
4715,0.67,1,2,4,57.2,70.0,5.82,5.75,3.31,110.76915000000001,1859.8500706344698
4716,1.23,4,1,4,62.9,59.0,6.85,6.8,4.29,199.82819999999998,5492.125672940664
4717,1.0,3,6,3,61.1,60.0,6.42,6.47,3.94,163.657356,5116.781760726271
4718,0.3,4,4,7,60.7,58.0,4.34,4.36,2.64,49.955136,731.7271650621758
4719,0.38,5,2,7,60.6,58.0,4.69,4.71,2.85,62.956215,934.7621205907777
4720,1.15,5,4,3,61.7,56.0,6.72,6.76,4.16,188.977152,6231.619159507023
4721,0.7,5,4,5,61.3,59.0,5.68,5.7,3.49,112.99224,2983.9724207374948
4722,0.9,2,4,4,62.9,62.0,6.02,6.06,3.8,138.62855999999996,3856.2764470044926
4723,0.43,4,4,7,62.0,59.0,4.8,4.82,2.98,68.94528,1359.5847324901715
4724,0.5,3,6,4,61.2,63.0,5.14,5.09,3.13,81.888938,1573.4462518122268
4725,0.33,5,6,4,61.1,56.0,4.45,4.48,2.73,54.42528000000001,745.0688013961936
4726,1.0,1,3,4,66.8,63.0,6.19,6.08,4.1,154.30432000000002,4332.740272368887
4727,0.81,3,4,3,62.5,60.0,5.89,5.94,3.69,129.10055400000002,2955.158156916535
4728,1.01,4,6,2,60.6,58.0,6.53,6.47,3.94,166.461454,4441.793202599096
4729,0.57,5,4,2,61.6,54.0,5.35,5.37,3.3,94.80734999999999,1332.044870422927
4730,1.02,5,6,2,62.1,55.0,6.51,6.4,4.01,167.07264,4580.26388886016
4731,0.7,1,2,4,64.7,60.0,5.55,5.49,3.57,108.77611499999999,1892.9474380743507
4732,0.51,5,7,4,61.9,57.0,5.15,5.09,3.17,83.096795,1738.5655907580788
4733,1.7,4,3,3,62.5,60.0,7.54,7.49,4.7,265.43062000000003,11290.139064136389
4734,1.01,4,5,2,61.8,54.0,6.47,6.42,3.98,165.318852,4138.067293984669
4735,1.7,4,2,4,61.7,59.0,7.63,7.68,4.72,276.58444799999995,12042.209702165823
4736,0.38,5,7,5,62.3,54.0,4.64,4.7,2.9,63.243199999999995,1133.4073240909918
4737,0.3,2,4,6,57.9,61.0,4.4,4.42,2.56,49.786880000000004,625.5138310770334
4738,0.31,4,5,4,62.3,59.0,4.33,4.3,2.69,50.08511,623.8304228148191
4739,0.9,3,3,2,63.0,55.0,6.1,6.16,3.86,145.04336,2751.4757356456034
4740,1.09,4,6,2,59.4,60.0,6.81,6.7,4.01,182.96426999999997,5321.916220827895
4741,0.77,3,1,3,63.3,57.0,5.84,5.79,3.68,124.434048,1859.7557641089538
4742,0.4,5,4,4,62.1,58.0,4.68,4.72,2.92,64.50163199999999,933.1365787041362
4743,0.54,3,4,5,61.6,56.0,5.23,5.26,3.23,88.856654,1761.8164108040487
4744,0.4,3,1,8,62.2,61.0,4.68,4.71,2.92,64.364976,853.399297981437
4745,1.71,5,4,6,62.1,55.0,7.63,7.66,4.75,277.61755,17913.25067363553
4746,1.0,4,1,3,62.0,62.0,6.27,6.22,3.87,150.927678,2898.5887626909844
4747,0.5,4,6,5,58.8,62.0,5.17,5.14,3.03,80.51861399999999,1705.0408008434633
4748,1.41,5,4,5,62.6,56.0,7.15,7.2,4.49,231.14520000000002,11744.201332883895
4749,1.55,4,7,4,61.5,58.0,7.48,7.51,4.61,258.96582800000004,14863.052826278683
4750,0.36,5,7,4,61.5,57.0,4.56,4.58,2.81,58.686288,904.6858511068621
4751,0.35,4,4,5,62.3,59.0,4.49,4.53,2.81,57.154557000000004,817.1194820930724
4752,0.53,4,4,4,59.9,60.0,5.28,5.24,3.15,87.15168,1579.237661076941
4753,1.5,1,6,2,69.6,62.0,6.88,6.79,4.76,222.364352,7907.687758252474
4754,0.25,2,6,6,63.1,56.0,4.0,4.05,2.54,41.147999999999996,521.4575306330864
4755,0.3,4,7,3,62.0,60.0,4.26,4.29,2.65,48.42980999999999,561.69908482621
4756,0.52,4,6,3,59.8,61.0,5.2,5.17,3.1,83.3404,1437.4300804970505
4757,0.31,4,2,5,60.8,59.0,4.37,4.41,2.67,51.455439000000005,545.1232637388877
4758,0.31,4,6,3,59.3,59.0,4.48,4.42,2.64,52.276224000000006,587.371983408957
4759,0.31,5,4,5,60.6,56.0,4.38,4.4,2.66,51.26352000000001,661.4536189619643
4760,2.01,3,3,3,63.5,57.0,7.96,7.88,5.03,315.50574400000005,14858.847739616982
4761,1.28,5,2,4,61.4,57.0,7.04,6.97,4.3,210.99584,7349.586104895784
4762,0.8,5,5,2,61.8,59.0,5.94,5.96,3.68,130.280832,2708.298743134059
4763,0.54,5,5,4,61.3,57.0,5.29,5.24,3.23,89.534308,1796.54172648765
4764,1.27,4,5,6,61.3,60.0,6.99,6.9,4.26,205.46406,10949.918127576699
4765,0.42,3,3,3,63.2,58.0,4.79,4.77,3.02,69.00186599999999,818.8743883684729
4766,0.51,4,4,4,62.3,59.0,5.1,5.07,3.17,81.96669,1446.1324826746034
4767,0.4,2,7,2,63.1,56.0,4.65,4.67,2.94,63.84357000000001,714.9304142293537
4768,0.3,5,6,4,61.5,55.0,4.29,4.33,2.65,49.225605,624.3511204936219
4769,1.01,3,4,8,63.0,60.0,6.31,6.35,3.99,159.873315,7181.10744311113
4770,1.02,5,6,2,62.9,57.0,6.44,6.38,4.03,165.58141600000002,4577.684749693229
4771,1.1,3,4,3,59.4,58.0,6.72,6.79,4.01,182.971488,5521.316636773812
4772,0.9,3,5,4,61.7,57.0,6.17,6.21,3.82,146.365974,4464.154148808883
4773,0.31,5,7,2,62.5,55.0,4.34,4.3,2.7,50.3874,499.1385338742182
4774,2.01,5,4,3,62.2,56.0,8.02,7.97,4.97,317.67941799999994,16767.95938387491
4775,0.31,3,3,4,63.1,57.0,4.31,4.28,2.71,49.990828,526.5183631572306
4776,0.7,5,6,3,61.6,57.0,5.71,5.76,3.53,116.10028799999999,2705.830998668965
4777,0.8,5,5,5,62.4,55.0,5.92,5.88,3.68,128.09932799999999,4048.6983769858825
4778,0.54,5,7,6,61.2,55.0,5.31,5.25,3.23,90.04432499999999,2389.6368551641112
4779,0.47,2,6,5,58.3,61.2,5.11,5.15,2.98,78.42317000000001,1483.3887729410915
4780,0.73,5,5,3,61.6,55.0,5.77,5.81,3.56,119.34437199999999,2709.9582944076183
4781,0.56,2,5,5,58.6,62.0,5.3,5.45,3.16,91.2766,1891.6166878015247
4782,0.34,5,5,4,61.0,57.0,4.5,4.48,2.74,55.23840000000001,737.8306717473946
4783,1.31,5,4,4,61.9,56.0,7.05,7.08,4.37,218.12418000000002,9370.63026743424
4784,0.34,5,6,3,61.2,57.0,4.48,4.51,2.75,55.56320000000001,681.6412467091781
4785,1.03,3,5,6,61.5,55.0,6.48,6.57,4.01,170.72013600000002,7138.291836462826
4786,0.33,2,6,3,63.8,55.0,4.38,4.36,2.79,53.280072000000004,599.4891076036131
4787,0.33,5,3,5,61.5,56.0,4.47,4.44,2.74,54.38023200000001,688.6229307456721
4788,0.9,3,5,3,58.0,63.0,6.33,6.25,3.65,144.403125,3849.3296589395454
4789,0.32,4,6,7,60.8,59.0,4.43,4.45,2.7,53.22645,922.2289327155333
4790,0.25,5,4,3,62.6,53.0,4.04,4.07,2.54,41.764712,363.63480873009763
4791,1.0,4,5,7,61.0,60.0,6.39,6.43,3.91,160.652907,7264.654245159101
4792,0.53,4,7,3,60.0,58.0,5.24,5.29,3.16,87.593936,1597.3732805695224
4793,1.01,5,5,3,61.7,56.0,6.45,6.48,3.99,166.76604000000003,5196.628439620389
4794,0.31,4,6,4,61.6,59.0,4.32,4.35,2.67,50.17464,650.051489592218
4795,0.56,3,5,3,63.2,56.0,5.29,5.24,3.33,92.306268,1613.2176043371585
4796,1.04,4,5,4,61.7,59.0,6.49,6.45,3.99,167.02339500000002,6048.547267627434
4797,0.32,5,5,4,62.3,56.0,4.37,4.4,2.73,52.49244,674.9830041941517
4798,0.53,3,7,5,59.4,59.0,5.25,5.32,3.14,87.70020000000001,1983.3690643502907
4799,0.31,5,6,2,59.5,61.0,4.42,4.45,2.64,51.92616,492.06863063704617
4800,1.53,4,5,2,62.6,57.0,7.37,7.33,4.6,248.50166,9213.057171115235
4801,1.2,3,7,3,62.6,59.0,6.71,6.75,4.21,190.681425,7340.036513255034
4802,0.52,5,6,5,62.6,57.0,5.15,5.11,3.21,84.47596500000002,1924.3545198751922
4803,0.7,4,5,2,60.3,58.0,5.79,5.76,3.48,116.059392,2076.867761290846
4804,0.33,4,6,5,60.9,58.0,4.49,4.45,2.72,54.34696000000001,820.8115671337528
4805,1.01,1,6,3,65.3,59.0,6.13,6.19,4.02,152.53769400000002,4333.667648419479
4806,1.21,2,1,2,63.7,55.0,6.81,6.75,4.32,198.5796,3607.8475609672655
4807,0.3,5,6,7,62.1,56.0,4.3,4.33,2.68,49.898920000000004,838.9003180579093
4808,1.82,4,2,5,61.4,60.0,7.83,7.8,4.8,293.1552,15048.788826734168
4809,0.52,2,6,4,63.3,56.0,5.08,5.12,3.23,84.011008,1576.357738735855
4810,0.3,4,3,4,62.2,59.0,4.28,4.31,2.67,49.252956,519.0680626280167
4811,0.71,5,3,2,62.7,55.0,5.68,5.64,3.56,114.04531199999998,1813.7656474510275
4812,0.56,4,4,2,59.6,58.0,5.42,5.35,3.21,93.08036999999999,1269.59605271436
4813,0.3,3,4,5,60.8,56.0,4.35,4.37,2.65,50.375175,609.543531335083
4814,1.02,4,1,2,62.6,60.0,6.42,6.39,4.01,164.50543799999997,2724.6642921276352
4815,1.61,3,3,4,59.4,58.0,7.64,7.74,4.57,270.24055200000004,12163.90984061702
4816,0.27,4,5,8,61.7,57.0,4.21,4.12,2.57,44.577164,691.9121450479045
4817,1.01,3,3,3,62.7,59.0,6.27,6.33,3.95,156.771945,4010.7418677209894
4818,1.7,4,4,3,62.1,57.0,7.61,7.55,4.71,270.615405,12366.211470526512
4819,0.73,3,7,3,62.2,57.0,5.74,5.78,3.58,118.774376,2862.0883447929295
4820,0.32,5,6,4,62.1,55.0,4.4,4.36,2.72,52.18048000000002,702.8880764573202
4821,0.3,5,5,3,62.8,56.0,4.26,4.24,2.67,48.226608,516.2038330507437
4822,0.66,5,3,3,62.4,58.0,5.53,5.56,3.46,106.383928,1935.3186658994132
4823,0.64,5,4,3,61.6,55.0,5.55,5.59,3.43,106.414035,2022.5353183461289
4824,0.79,3,7,2,62.8,57.0,5.85,5.9,3.69,127.36035,2725.756138359001
4825,0.55,5,6,4,62.0,56.0,5.26,5.25,3.26,90.02489999999999,1919.8996978087273
4826,0.25,3,5,6,59.3,59.0,4.15,4.18,2.47,42.84709000000001,525.5908434099229
4827,1.01,2,3,3,63.4,59.0,6.28,6.34,4.0,159.2608,3981.977844772831
4828,1.7,5,4,4,62.9,55.0,7.66,7.6,4.8,279.4368,15035.120300180475
4829,0.32,4,6,3,61.2,58.0,4.42,4.37,2.69,51.958426,600.40849589917
4830,0.9,3,3,4,60.0,56.0,6.3,6.34,3.79,151.38018,4003.580106403303
4831,1.03,5,4,7,62.0,56.0,6.5,6.54,4.04,171.7404,7713.959707366408
4832,0.37,5,4,3,61.0,56.0,4.61,4.68,2.84,61.272431999999995,714.6599654527328
4833,0.32,5,3,8,62.0,55.0,4.39,4.42,2.73,52.97237399999999,817.0364421513242
4834,0.45,2,6,3,63.9,57.0,4.81,4.86,3.09,72.233694,1051.1683911152802
4835,0.31,5,2,8,62.2,54.0,4.36,4.39,2.72,52.061888,701.2626181146685
4836,0.27,4,7,4,62.0,57.0,4.15,4.11,2.56,43.66464000000001,532.4632996187746
4837,0.31,5,6,5,61.9,56.0,4.34,4.32,2.68,50.246784,733.6891019549549
4838,0.52,5,6,4,60.7,56.0,5.2,5.24,3.17,86.37616,1734.967503665978
4839,1.11,5,7,7,61.6,55.0,6.7,6.68,4.12,184.39472,10321.36063853605
4840,0.3,5,6,3,61.9,57.0,4.29,4.33,2.67,49.597119,557.3650511669673
4841,0.57,5,5,3,61.9,56.0,5.33,5.37,3.31,94.739151,1735.2939402659879
4842,0.31,5,2,3,61.9,56.0,4.33,4.36,2.69,50.783972000000006,428.58867124584873
4843,0.9,3,7,4,63.2,58.0,6.16,6.09,3.87,145.18072800000002,4966.9614978274885
4844,0.71,4,7,4,62.1,60.0,5.72,5.68,3.54,115.01318399999998,3226.600880705421
4845,1.51,4,6,2,62.7,58.0,7.27,7.24,4.55,239.48834,9187.437015850712
4846,0.41,4,5,6,60.4,58.0,4.8,4.84,2.91,67.60512,1251.356129713532
4847,0.74,5,6,3,61.6,54.0,5.82,5.9,3.61,123.96018,3007.2716942941224
4848,0.41,3,1,5,60.8,61.0,4.72,4.79,2.89,65.339432,692.8788201087148
4849,0.54,2,3,3,63.3,57.0,5.15,5.22,3.28,88.17623999999999,1240.5256750292765
4850,0.42,5,6,3,61.5,55.0,4.82,4.9,2.99,70.61782000000001,1031.690628637279
4851,1.5,3,5,3,63.0,56.0,7.28,7.32,4.6,245.13216000000003,10498.026029158284
4852,0.37,3,4,2,63.3,55.0,4.61,4.58,2.91,61.44115800000001,581.3608328008153
4853,0.54,5,4,2,61.8,54.0,5.24,5.28,3.25,89.9184,1203.9582327047851
4854,0.57,5,7,2,61.4,56.0,5.33,5.38,3.29,94.342066,1552.6988879169994
4855,1.2,5,2,3,62.4,57.0,6.75,6.8,4.23,194.157,5502.733279093931
4856,0.78,5,4,4,62.0,57.0,5.9,5.86,3.65,126.19510000000001,3324.617584512766
4857,0.73,4,5,2,61.6,58.0,5.79,5.73,3.55,117.777285,2191.339106694616
4858,0.7,3,6,4,58.7,63.0,5.73,5.69,3.35,109.22239500000002,2732.9122052194816
4859,0.41,5,7,3,61.0,57.0,4.8,4.78,2.92,66.99647999999999,1001.8635824982863
4860,0.71,1,5,3,57.0,62.0,5.84,5.87,3.34,114.49787199999999,2168.517186129459
4861,0.4,3,3,3,62.1,62.0,4.7,4.73,2.93,65.13683,740.7459497940861
4862,1.02,2,6,2,63.2,56.0,6.37,6.41,4.04,164.96006800000004,4152.6599294451125
4863,1.41,3,3,3,62.9,57.0,7.04,7.08,4.44,221.30380800000003,7696.587721689613
4864,0.34,5,5,5,62.1,57.0,4.49,4.53,2.8,56.951159999999994,861.200782800898
4865,1.24,5,3,4,61.4,57.0,6.92,6.88,4.24,201.86470400000002,7580.238602406006
4866,0.92,5,6,3,61.4,55.0,6.29,6.25,3.85,151.353125,4525.659475083048
4867,1.0,5,5,3,61.9,56.0,6.41,6.36,3.95,161.03202000000002,4950.8378701240545
4868,1.51,3,4,5,62.5,58.0,7.23,7.27,4.53,238.10631300000003,12189.915858380835
4869,1.04,5,2,4,61.5,57.0,6.49,6.52,4.0,169.2592,4802.483368804115
4870,0.28,3,7,6,62.2,59.0,4.18,4.21,2.61,45.930257999999995,686.5725059798166
4871,0.51,5,4,5,60.2,56.0,5.2,5.24,3.14,85.55872000000001,1678.2482506870576
4872,1.64,1,4,1,64.5,60.0,7.44,7.35,4.76,260.29584,6252.238031647412
4873,0.57,5,3,2,61.5,55.0,5.35,5.38,3.3,94.98389999999999,1236.4661577893967
4874,0.7,4,4,7,61.2,56.0,5.75,5.68,3.5,114.30999999999999,3462.105743170044
4875,0.66,3,6,7,61.8,55.0,5.6,5.66,3.48,110.30207999999999,3457.4362379592976
4876,0.71,4,3,5,62.9,57.0,5.72,5.67,3.58,116.10799200000001,2860.2894243050605
4877,0.71,3,4,3,61.7,56.0,5.7,5.74,3.53,115.49454,2298.6267158288115
4878,2.04,2,7,3,61.9,60.0,8.15,8.11,5.03,332.465395,19536.075485807083
4879,0.63,5,4,8,61.9,56.0,5.5,5.52,3.41,103.5276,3100.3907832531468
4880,1.63,3,3,2,58.2,62.0,7.77,7.72,4.51,270.52964399999996,9025.72300759341
4881,0.52,4,7,3,61.5,55.0,5.21,5.19,3.2,86.52768000000002,1563.1148916730956
4882,1.3,3,2,4,62.7,57.0,6.88,6.9,4.32,205.07904000000002,6804.0619882782785
4883,0.51,3,3,5,60.7,56.0,5.16,5.2,3.15,84.5208,1459.0693993962414
4884,0.41,5,4,3,61.9,54.0,4.77,4.82,2.97,68.284458,871.2162831896566
4885,1.12,4,7,2,61.2,59.0,6.7,6.66,4.09,182.50397999999998,5612.052058897496
4886,0.74,5,2,5,62.5,56.0,5.76,5.8,3.61,120.60288,2769.681721929961
4887,0.73,5,2,4,61.6,54.0,5.81,5.84,3.59,121.81013599999999,2468.255731226297
4888,0.7,1,4,7,58.8,66.0,5.81,5.9,3.44,117.91975999999998,3244.9014580661174
4889,0.76,5,4,6,62.0,56.0,5.86,5.88,3.64,125.422752,3913.4878160355797
4890,0.23,3,6,6,63.0,58.0,3.92,3.95,2.48,38.40032,481.92723846647397
4891,0.33,5,6,4,62.3,56.0,4.46,4.47,2.78,55.422636,774.8752939218683
4892,0.42,4,7,5,60.8,59.0,4.85,4.79,2.93,68.06829499999999,1306.4012368901713
4893,0.9,2,5,3,63.9,59.0,6.06,6.09,3.88,143.192952,3742.8596827733586
4894,1.1,3,5,4,63.5,55.0,6.58,6.52,4.16,178.470656,6648.216202180911
4895,0.5,3,4,6,60.0,56.0,5.18,5.21,3.12,84.201936,1689.3509495144085
4896,0.3,4,1,5,61.2,61.0,4.33,4.3,2.64,49.154160000000005,424.89057261835165
4897,0.43,3,4,2,61.3,56.2,4.87,4.89,2.99,71.204757,748.9731324913445
4898,0.4,3,5,3,62.9,57.0,4.68,4.7,2.95,64.8882,838.8380410592342
4899,1.2,4,2,4,62.3,57.0,6.79,6.74,4.22,193.126612,6171.713640208795
4900,1.1,5,5,3,61.6,54.0,6.66,6.69,4.11,183.12269400000005,6145.835948337872
4901,1.05,3,5,4,62.0,56.0,6.48,6.52,4.03,170.26588800000002,5986.003571803513
4902,0.3,5,4,8,61.8,57.0,4.28,4.31,2.65,48.88402,779.2282137618711
4903,0.8,5,2,4,61.6,58.0,5.99,6.03,3.7,133.64289000000002,3009.856249863143
4904,0.58,2,4,4,58.4,59.0,5.4,5.46,3.17,93.46428,1671.7768407805502
4905,1.02,3,3,3,60.3,59.0,6.44,6.5,3.9,163.254,4201.768375975805
4906,1.51,4,7,3,62.5,60.0,7.27,7.23,4.54,238.631934,11648.86638510637
4907,0.42,5,7,6,62.0,55.0,4.81,4.84,2.99,69.608396,1480.4665522212692
4908,1.21,1,3,4,64.5,56.0,6.7,6.66,4.31,192.32081999999997,6165.059322941186
4909,1.74,4,2,2,62.2,58.0,7.65,7.61,4.75,276.52837500000004,8787.489605111503
4910,1.77,3,2,4,60.2,58.0,7.88,7.83,4.73,291.84289200000006,12776.239708238929
4911,1.94,3,2,4,60.2,58.0,8.04,8.1,4.86,316.50264,14702.079089786086
4912,1.01,2,4,3,63.3,59.0,6.24,6.31,3.97,156.316368,4191.06085543045
4913,1.34,2,3,4,59.1,60.0,7.15,7.19,4.24,217.97204000000002,8047.784901325185
4914,1.6,3,3,5,61.2,58.6,7.48,7.63,4.62,263.674488,13155.511521838833
4915,0.28,5,3,8,63.0,55.0,4.14,4.19,2.62,45.448091999999995,636.3073117658682
4916,0.4,2,6,3,64.2,56.0,4.66,4.69,3.0,65.56620000000001,871.2478468980089
4917,0.51,4,4,3,60.3,61.0,5.19,5.12,3.11,82.641408,1266.4183742460598
4918,0.38,4,7,4,61.6,59.0,4.66,4.62,2.86,61.573511999999994,983.9808903630317
4919,0.34,4,6,4,61.0,59.0,4.51,4.48,2.74,55.36115200000001,770.9404853625879
4920,0.3,2,6,3,63.7,59.0,4.27,4.21,2.7,48.53709,518.4401664362957
4921,1.5,5,2,3,61.8,57.0,7.3,7.34,4.53,242.72646,8370.474212040559
4922,1.0,1,4,5,58.7,67.0,6.47,6.45,3.79,158.162385,5114.068943076946
4923,1.06,4,4,5,62.0,58.0,6.56,6.51,4.05,172.95767999999998,6702.987781857906
4924,0.49,4,4,3,60.6,60.0,5.1,5.06,3.08,79.48248,1171.7776243210853
4925,1.25,5,4,3,60.4,57.0,7.03,7.0,4.24,208.65040000000002,7489.786612949797
4926,0.51,5,5,3,61.9,56.0,5.11,5.16,3.18,83.84896800000001,1381.5224675307643
4927,1.63,3,4,2,62.5,57.0,7.54,7.57,4.72,269.407216,9656.465807874809
4928,1.51,4,7,3,62.2,59.0,7.34,7.29,4.55,243.46412999999998,11929.688378684285
4929,0.44,5,6,6,61.8,56.0,4.88,4.93,3.03,72.896952,1547.3449787744946
4930,1.62,5,5,3,62.7,56.0,7.44,7.5,4.68,261.144,12398.545881248441
4931,1.05,1,3,1,61.8,57.0,6.51,6.4,3.99,166.23936,2385.0839477177556
4932,0.3,5,4,2,60.6,56.0,4.35,4.4,2.65,50.721,414.9166094690983
4933,0.34,5,7,8,62.1,57.0,4.46,4.52,2.79,56.244167999999995,1160.4978846578058
4934,0.31,5,5,5,62.4,55.0,4.37,4.35,2.72,51.70584,724.6858749584852
4935,1.0,1,1,2,56.3,64.0,6.58,6.54,3.69,158.792508,2213.6279808386544
4936,1.0,4,6,5,59.1,59.0,6.56,6.51,3.86,164.84361599999997,6696.797974987562
4937,0.54,2,3,5,63.2,58.0,5.12,5.16,3.25,85.8624,1530.0942105662914
4938,0.45,5,7,3,60.6,55.0,4.99,4.97,3.02,74.896906,1204.5491842150811
4939,0.59,5,4,2,60.6,56.0,5.44,5.46,3.3,98.01792,1421.3734483562987
4940,0.73,5,5,7,61.9,56.0,5.83,5.76,3.59,120.55507199999998,4168.967079715838
4941,2.08,4,2,7,62.2,58.0,8.22,8.18,5.1,342.92195999999996,22823.767071237322
4942,0.32,3,4,5,61.3,62.0,4.39,4.42,2.7,52.39026,682.4047857875388
4943,0.77,3,4,4,58.3,63.0,6.0,6.05,3.51,127.41299999999998,3178.2324284894585
4944,0.33,5,3,7,62.1,55.0,4.46,4.5,2.78,55.794599999999996,833.647636078539
4945,1.0,2,3,4,63.6,61.0,6.25,6.21,3.96,153.6975,4389.569650109088
